postUrl,profileUrl,username,fullName,commentCount,likeCount,pubDate,description,location,locationId,imgUrl,postId,caption,query,timestamp,matches,likedByViewer,isSidecar,type,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,instagramPostUrl,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,ownerId,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,videoUrl,viewCount
https://www.instagram.com/p/CBsp3PQHN8E/,https://www.instagram.com/almabyjuanamador,almabyjuanamador,Alma by Juan Amador,25,-1,2020-06-21T12:49:15.000Z,"[23 June Tuesday - Our Last Takeaway/Delivery Homely Bento Special]

Binchotan Grilled AKA MISO IBERICO PORK RIB Fragrant Butter Rice.

Served with Homemade White Kimchi, Pickled Carrot &amp; Daikon, Wakame and Organic Egg.

Limited Set at Only $17.90+. To order with the rest of our homely menu, visit link in bio. &lt;https://alma.sg/latest-takeaway-food-wines-and-whisky-promotion/&gt;
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#sgfood #igsg #singapore #instasg #instagramsg #foodsg #visitsingapore #新加坡 #シンガポール #싱가포르 #singaporefood #sgmummy #sgfoodies #sgig #exploresingapore #eatoutsg #singaporeinsiders #sgeats #burpple #whati8today #sgcafefood #sginstagram #singaporelife #sgfoodporn #instafood_sg #singaporean #sgparents",Singapore,105565836144069,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104407297_3272431712821421_5744905960800712670_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8FeXxaQ6t-kAX-FJgzz&oh=4ee5aac683c5aee920a0acb3a5db4e02&oe=5F1E90C2,2336426422553075460,"Photo by Alma by Juan Amador in Singapore with @misstamchiak, @burpple, @tatlerdiningsg, @8days_eat, @singaporebridesweddings, @chopesg, @weekendersgp, @ch8sg, @class95fm, @expatlivingsg, @eatoutsg, @singaporefoodlisting, @instafoodsg, @mummyfique, @top_singapore_restaurants, @michelinguide, @quandoo_sg, @straitstimesfood, @exploresingapore.sg, and @singapore. Image may contain: food",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,MICHELIN guide (official),michelinguide,MISSTAMCHIAK.com,misstamchiak,Mediacorp Channel 8,ch8sg,8 DAYS Eat,8days_eat,https://www.instagram.com/p/CBsp3PQHN8E/,A Forever-Hungry Community,burpple,ιnѕтaғoodѕg,instafoodsg,Chope Singapore,chopesg,🇸🇬 Singapore's Top Restaurants,top_singapore_restaurants,Singapore,singapore,Weekender Singapore,weekendersgp,Mediacorp Class 95,class95fm,Wedding Inspirations Singapore,singaporebridesweddings,Singapore Food Listing,singaporefoodlisting,Expat Living Singapore 🇸🇬,expatlivingsg,flash . eat . share,eatoutsg,Mummyfique,mummyfique,EXPLORE SINGAPORE™ (OFFICIAL),exploresingapore.sg,The Straits Times Food,straitstimesfood,4341369664,Restaurant Reservations SG,quandoo_sg,Tatler Dining Singapore,tatlerdiningsg,,
https://www.instagram.com/p/CBspy34nlMb/,https://www.instagram.com/jhengjw,jhengjw,jhengjw,0,-1,2020-06-21T12:48:40.000Z,"Father’s Day dinner 🥞
-
-
-
-
-
-
#pancakes #cafeandpancakesgram #gramcafeandpancakes #fathersday #fathersday2020 #fathersdaydinner #sunday #sundayvibes #sundaydinner #june2020 #wfh #covid_19 #circuitbreakersg #foodporn #foodpornography #sgfood  #sgfoodies  #sgfoodporn  #sgfoodie #sgeats  #foodsg #sgfoodstagram #sgfoodpic #instafoodsg #igsgfood #shiok",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/105973463_1014891962261596_946755222860062041_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BJFIFt-fBhgAX_nylTi&oh=951232919ae82aecf850f681308b3819&oe=5F20C91C,2336426122584937243,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #sgfoodporn,false,true,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637634824,,,,,,
https://www.instagram.com/p/CBsoq47Dh7F/,https://www.instagram.com/klomnomnom,klomnomnom,Kally,0,-1,2020-06-21T12:38:50.000Z,"Al fresco dining at Casa Verde/Peperoni Pizzaria - seafood pasta with fish, 4 tiger prawns, squid and clams. Took a walk at the Singapore Botanical Gardens after work. I imagine living in a town, near the sea,where I can get lots of fresh and cheap seafood everyday. 🌊🐟🦑🦐 Yumm

#pasta #seafood #singaporefood #singapore #sgfood #foodporn #sgfoodies #instafood #sgfoodie #food #sgeats #foodsg #foodie #foodstagram #foodphotography #sgfoodporn #singaporean #sg #singaporefoodie #foodgasm #insta #igsg #sgfoodlover #sgfooddiary #singaporeeats #eatoutsg #sgfoodtrend #instafoodsg",Casa Verde at Singapore Botanic Gardens,407445,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104036041_2607406296239453_6375028039266494309_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mo6ZEE0nuBwAX-PbdPI&oh=19ce044bdcdf19d775fe0b32642d1577&oe=5F1FFFD0,2336421175897235141,Photo by Kally in Casa Verde at Singapore Botanic Gardens. Image may contain: food,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsoq47Dh7F/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36549571800,,,,,,
https://www.instagram.com/p/CBsn9f1nfho/,https://www.instagram.com/nanajiak,nanajiak,Nanajiak,4,-1,2020-06-21T12:32:38.000Z,"There’s always a 1st time. 
Saw an online recipe and  decided to gv this steamed bread a try. But I made it abit too dry 😬 Will try again next round. Forgot to add in the chocolate chips my son requested so I quickly place some on top. 🤣Smells good though.
.
.
.
#bread #breadmaking #steambuns  #sgeatlocal #asiafood #asianfood #instafood #sgfood #asiafood #sgfoodies #singaporefood #igsgfood #sgfoodie #foodsg  #instafoodsg #eatoutsg #instafood_sg #sgigfoodies #sgfoodtrend #foodstagram #eatstagram #nanajiak",Stay Home Singapore,110168333981078,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104695879_171708111014914_8850495909751386016_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ZOl7X9Seg7IAX8_dXhC&oh=7aa802067761cb08b6c1ff2aa9e79bd6&oe=5F1F40DC,2336418056586000488,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood,false,true,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15409766438,,,,,,
https://www.instagram.com/p/CBsmhP8nMFH/,https://www.instagram.com/caarloschristonloh,caarloschristonloh,食帝 ThyFoodEmperor,1,-1,2020-06-21T12:20:02.000Z,"Laksa Laksa..... 😊😊
#ThyFoodEmperor#sgfood#foodsg#beautifulcuisiiioones#tastingtable#singaporeinsiders#lickyourdessert#sgfoodie#bestfoodworld#sgig#sginsiders#gourmandise#sgfoodblogger#shibastagram#exploresingapore#foodwithmichelle#sgcafefood#whati8today#foodie.boulie#foodgemsg#sgfoodporn#sgfoodtrend",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/104356435_1629068130578909_7627861053213762898_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=89ShgzCE5oUAX94AU7F&oh=07e374a0b38f93b8be1e76e7b2b76212&oe=5F1EEFEC,2336411717331632455,"Photo by 食帝 ThyFoodEmperor on June 21, 2020. Image may contain: food",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsmhP8nMFH/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272344069,,,,,,
https://www.instagram.com/p/CBskop2n7Zx/,https://www.instagram.com/shineshineteo,shineshineteo,🌞 Sunshine ♨,1,-1,2020-06-21T12:03:35.000Z,Seafood pasta al cartoccio (in parchment bag) for Father's Day with homemade tomato sauce 🍾🍷🥂🍹 #homecooking #homecooked #stayhome #staysafe #sgfood #foodsg #singaporefood #foodstagram #foodsingapore #yummy #sgfoodunion #sgfoodie #foodphotography #singapore #instafood #foodporn #foodgasm #burpple #feedfeed #foodpics #foodphotography #circuitbreaker #stayhomebesafe #pasta #seafood #seafoodpasta #alcartoccio #pastaalcartoccio,,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104114093_159357632349642_1982773179050642090_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=yAXg_4oEMGYAX_ZqbgB&oh=7c76bfc4788da26f7fb00d472f0199ef&oe=5F20462C,2336403430091765361,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood,false,true,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212455375,,,,,,
https://www.instagram.com/p/CBsjIaRnviB/,https://www.instagram.com/jiakpahbuay,jiakpahbuay,古早胃爱古早味 𝕃𝕚𝕖𝕤𝕝,18,-1,2020-06-21T11:50:26.000Z,"Hahahaha ooops I think baba is not very happy with my recent posts coz he said I baotoh (出卖 or betray) him too much haha!  In his defence, he is actually not so greedy one 🤫

Ok, to be fair, sometimes he also like simple one dish meal like this fried rice that he requested to have today.

And then he said all rice not good, must have greens 🤭.
.
And then he remembered we got some otah in the fridge 🤭🤭.
.
And then he added some silver fish 🤭🤭🤭.
.
And half way eating he remembered got #fupisnacks (he really loves the mala version) 🤭🤭🤭🤭.
.
Yepz! 他果然是我老爸!

Blessed Father's Day baba🤗 May you continue to have good food and plenty of laughter every day (but lesser of your weird humour can? 😂).
.
.

Ps. Fried rice cheers with fellow IG friends who are having fried rice tonight too @aaronyeofuru and @michyheaven 😜

#bakkuafriedrice #friedrice #onepotmeal #JPBMumsKitchen #homecooked #homemade #fooddiary #photoftheday #foodstagram #instafood #igfood #sgfood #sgeats #sgfoodporn #sgfooddiary #singaporefood #foodie #foodsg #sgfoodlover #sgfoodblogger #sgfoodtrend #foodgasm #igfood #sgfoodies #singaporehomecooks",At Home in Singapore,322723285,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104057437_911484249353142_8812778028909432348_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=hAx9_atPMjYAX9rEhsy&oh=ba0725afb30274665c5647073aead628&oe=5F1FBE21,2336396816295065729,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,true,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8586127487,,,,,,
https://www.instagram.com/p/CBsitJRDV0x/,https://www.instagram.com/lilyg9390,lilyg9390,LilyG/みか,5,-1,2020-06-21T11:46:43.000Z,"Durian lovers, this one's for you. @meow_meow_durian_mousse is every durian lover's dream. Its mouth-watering durian mousse served with a dollop of creamy durian flesh. Bite on the fleshy fibres of the durian!So fragrant! Durian season is here and it is time to indulge this must-try signature Durian Mousse! Once you open it, the alluring smell of durian hits you square in the face. The mousse was thick and creamy, with a rich durian flavour that belied its light, airy texture.PM @meow_meow_durian_mousse to order yours now!🔹🔹🔹#burpplesg #burpple #8dayseat #eatbooksg #shiokfoodfind #FKTagUsTuesday #straitstimesfood #sgfoodblogger #hungrygowheresg #whattoeatsg #happijuntuez #singaporeinsiders #SGIG #IGSG #singaporefoodie #singaporeeats #sgfoodies #foodiesg #foodsg #sgeat #instafoodsg #whati8today #sgdesserts #sgfoodporn #durian #durianmousse #mousse #freshdurian #durianpuree #duriandessert",Singapore,105565836144069,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/105278375_171808307662508_7248850840774166617_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=MVKdrlqCqIUAX_xAvxc&oh=5b5b0bbea2517fa27874c9c5e9b84531&oe=5F1F1EBE,2336394942606040369,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #sgfoodporn,false,true,Photo,Meow Meow Durian Mousse,meow_meow_durian_mousse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9444077498,,,,,,
https://www.instagram.com/p/CBsh2M6nnQa/,https://www.instagram.com/arcurban,arcurban,Danny,0,-1,2020-06-21T11:39:13.000Z,Celebrating Father’s Day .. 🦀  crabs for dinner .. .. cakes from Eli birthday for desserts and thanks for the gifts (last night ) #foodlover #foodgasm #foodie #foodblogger #foodblog #sgfood #foodsg #foodstagram #seefood #singaporefoodie #topcitybites #instasg #seafood #singaporefood #seefood #instafood #foodies #foodpics #foodpic #foodlove #foodgram #lovefood #sgfoodies #bonappetit #desserts #sgfoodlover #fathersday #fathersdaygifts,,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104354307_184366646369217_5110457428273037037_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=YxaCebl7MkcAX8wrfeE&oh=dc68d603d1b90dfcb882faa6f31126c5&oe=5F1D471C,2336391166953419802,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood,false,true,Photo,chrispy li,chrstfly,Isaac Ho,isaac_ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179795,,,,,,
https://www.instagram.com/p/CBshwUDAPoB/,https://www.instagram.com/instantfoodsg,instantfoodsg,Instantfoodsg,0,-1,2020-06-21T11:38:24.000Z,"The first Instant White Rabbit Milk Tea in Singapore! 大白兔奶茶!

3 Flavours: 1️⃣ Original, 2️⃣ Peach Oolong, and 3️⃣ Mango Au Lait! Each cup comes with Milk Tea Powder, Red Bean and Nata De Coco pack! Just add Cold Water!

#instantfoodsg#instantfood#WhiteRabbit#WhiteRabbitMilkTea#bubblemilktea#bbt#sgfoodtrend#foodtrends#sgcafe#sgfooddiary#fooddiary#foodie#sgfoodie#sgfoodies#sgigfoodies#sgfoodblogger#foodblogger#sgfoodporn#foodporn#sgfoodlover#singaporefood#sgfood#foodsg#food#foodstagram#foodgasm#foodphotography#supportsmallbusiness#supportlocalbusiness#supportlocal",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104167376_123480989390442_4548755793527596113_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=hNleGa3uUYsAX_-FJ8Y&oh=4675f2469bb44c2a912c4d7fe993843f&oe=5F1E105F,2336390762293426689,"Photo by Instantfoodsg on June 21, 2020.",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBshwUDAPoB/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12160181848,,,,,,
https://www.instagram.com/p/CBshvSyAMvV/,https://www.instagram.com/instantfoodsg,instantfoodsg,Instantfoodsg,0,-1,2020-06-21T11:38:16.000Z,"The first Instant White Rabbit Milk Tea in Singapore! 大白兔奶茶!

3 Flavours: 1️⃣ Original, 2️⃣ Peach Oolong, and 3️⃣ Mango Au Lait! Each cup comes with Milk Tea Powder, Red Bean and Nata De Coco pack! Just add Cold Water!

#instantfoodsg#instantfood#WhiteRabbit#WhiteRabbitMilkTea#bubblemilktea#bbt#sgfoodtrend#foodtrends#sgcafe#sgfooddiary#fooddiary#foodie#sgfoodie#sgfoodies#sgigfoodies#sgfoodblogger#foodblogger#sgfoodporn#foodporn#sgfoodlover#singaporefood#sgfood#foodsg#food#foodstagram#foodgasm#foodphotography#supportsmallbusiness#supportlocalbusiness#supportlocal",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104284773_266059434650064_3934839617177898181_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ZRvjIUsqEBQAX9TKvEL&oh=2d58fd6d8ffb29c33eac02ed4eea2223&oe=5F1F2D11,2336390692214983637,"Photo by Instantfoodsg on June 21, 2020.",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBshvSyAMvV/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12160181848,,,,,,
https://www.instagram.com/p/CBshucNgebK/,https://www.instagram.com/instantfoodsg,instantfoodsg,Instantfoodsg,0,-1,2020-06-21T11:38:09.000Z,"The first Instant White Rabbit Milk Tea in Singapore! 大白兔奶茶!

3 Flavours: 1️⃣ Original, 2️⃣ Peach Oolong, and 3️⃣ Mango Au Lait! Each cup comes with Milk Tea Powder, Red Bean and Nata De Coco pack! Just add Cold Water!

#instantfoodsg#instantfood#WhiteRabbit#WhiteRabbitMilkTea#bubblemilktea#bbt#sgfoodtrend#foodtrends#sgcafe#sgfooddiary#fooddiary#foodie#sgfoodie#sgfoodies#sgigfoodies#sgfoodblogger#foodblogger#sgfoodporn#foodporn#sgfoodlover#singaporefood#sgfood#foodsg#food#foodstagram#foodgasm#foodphotography#supportsmallbusiness#supportlocalbusiness#supportlocal",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104298451_146208500364888_210694454209887141_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=OtFDzs95hyUAX8T7Pvh&oh=588e6c1de264142227d3e675796dc242&oe=5F1F238E,2336390633620629194,"Photo by Instantfoodsg on June 21, 2020.",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBshucNgebK/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12160181848,,,,,,
https://www.instagram.com/p/CBsfRHrFT8S/,https://www.instagram.com/_t_ing_,_t_ing_,,0,-1,2020-06-21T11:16:40.000Z,"Don't want to go out &amp; dine, don't want to wait hours for delivery, don't want to travel far to buy food so decided to keep it simple &amp;  order from the tze char stall near my place. $27 for 6 prawns. I feel like I tio robbed. Tsk. Tried making tamagoyaki for the first time. Not very successful but final product looks ok.  #foodtherapy #whati8today #sgeats #8dayseat #foodporn #instafood #burrplesg #nomnomnom #sgfoodies #burrple #igfoodies #igfood #foodies #foodstagram #sgfoodporn #sgfood #foodsg #foodgasm #foodpic #tzechar #savefnbsg #homecooked #tamagoyaki",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104320624_635611040376191_3524561090762991463_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ndfq14kSlIoAX9Bd9CF&oh=439ad5fe1acb4e0eed22c55abf6419b7&oe=5F1FF48D,2336379822610398994,"Photo by @_t_ing_ on June 21, 2020. Image may contain: food",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsfRHrFT8S/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34713988,,,,,,
https://www.instagram.com/p/CBseySSnuAP/,https://www.instagram.com/singaporefoodlisting,singaporefoodlisting,Singapore Food Listing,5,-1,2020-06-21T11:12:28.000Z,"Malaysia Chiak in @greatworldsingapore is the sister brand of Malaysia Boleh that is under Fei Siong Group. It caters to Singaporeans’ cravings for authentic Malaysian street hawker food without having to cross the Causeway
.
This one-stop destination houses the best of hawker food options from different states in Malaysia that are prepared with original secret recipes. Here you can look forward to Penang Char Kway Teow, Petaling Street Claypot Chicken Rice, Klang Bak Kut Teh, Penang Loh Bak, Penang Prawn Mee, Ipoh Chicken Rice, Carrot Cake and Penang Chendol
.
🏢 1 Kim Seng Promenade @greatworldsingapore B1-102/103 Singapore 237994
.
🕚 Operating Hours: 
Daily: 8.00am (selected stores) to 10.00pm
.
Follow @singaporefoodlisting on Facebook and Instagram now to be updated of the latest food trends in Singapore! 😊
.
#sgfood #instasg #igsg #sgig #sgcafes #sgcafe #singaporefood #sgfoodlover #food #foodgram #foodiesg #igfoodie #sgfoodie #sgfoodies #stfoodtrending #exploresingapore #singaporefoodie #foodsg #singaporefoodlisting 
#新加坡 #latergram #potd #instafood_sg #singapore #malaysianfood #singaporefood #claypot",Great World,1019919170,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/104288098_4556033787755368_1373860428989541988_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=3EVvUXNoX8wAX8n1D0z&oh=99fca489f245ec0b53d139085c2ca8fb&oe=5F1D505F,2336377703707369487,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood,false,true,Photo,Great World,greatworldsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454352926,,,,,,
https://www.instagram.com/p/CBseSghnlDU/,https://www.instagram.com/oogah_oogah,oogah_oogah,oogah oogah,0,-1,2020-06-21T11:08:07.000Z,"Thank you all fathers for giving your the best to your children 👏🏻💛👨‍👩‍👧‍👦
.
.
.
Pure durian pulp sandwiched between 2 layers of light Japanese sponge wrapped with durian mousse 
#duriancake #durianmousse  #dessert #sgfood #sgdessert #sgigfood #sgigfoodies #sgfoodporn #sgfoodstagram #sghomebased #sghomemade #homemade #homebasedbusiness #sgig #igsg #igsgfood #dessertsg #foodsg #foodstagram #homemadesg 
#dessertgram #foodinstagram #food #maoshanwangdurian #maoshanwang #maoshanwangcake #supportlocalbusiness","Lakeside,singapore",1032612750,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104360210_1301356870213354_141626241648243404_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Z8fKCvj3TXcAX_JYgWP&oh=b7bbf4d6e62f8f59f788ab92c18d6380&oe=5F1DB3B7,2336375519968121044,,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #sgfoodporn,false,true,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828614304,,,,,,
https://www.instagram.com/p/CBsdt42n1jA/,https://www.instagram.com/naililwjz,naililwjz,丽莲,0,-1,2020-06-21T11:03:07.000Z,"Happy Father’s Day to all Daddies out there!

Cake from @boufesg

#happyfathersday #superhero #mybeloveddad #父亲节快乐 #strawberryshortcake #whati8today #singaporefood #simplefood #foodporn #sgfoodporn #foodphotography #foodie #sgfoodie #sgfoodies #sgfoodparadise #sgfoodtrend #foodgasm #foodstagram #foodpics #instafood #sgfood #foodsg #sgfoodlover #singaporeeats #sgdessert #exploringsingaporeeats #yummy #yum #burpple #burpplesg",,,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/104271190_2609361819320538_4642478142382539746_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Ic96-vnVpRIAX8JkgpM&oh=bca4956ec9f1ff723f2ca4db4a15aa60&oe=5F2034A8,2336373003469674688,"Photo by 丽莲 on June 21, 2020. Image may contain: dessert, fruit and food",#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:20.161Z,#foodsg AND #singaporefood AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsdt42n1jA/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16148890,,,,,,
https://www.instagram.com/p/CBsdHXMHNyY/,https://www.instagram.com/kaiser.misaki,kaiser.misaki,kĂiŞeŘ みさき,0,-1,2020-06-21T10:57:51.000Z,"Happy Father's Day. _________________________________________
#dinner #dinnertime #food #foodporn #nomnom #yummy #toomuchfood #feelinggood #local #localfood  #whatiatetoday #whati8today #makansg #mankan #foodsg #foodpornsg #instafoodsg #sgfood #sginstafood #singaporefood #foodstagram #foodsingapore #friedchicken  #instagay #noodles #chinesefood",PUTIEN RESTAURANT,233014864283876,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/105963190_2625162044398759_4297198025817740376_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8XcwlTCitLYAX_f6_mb&oh=c093b0587331dc671e04354ec45f6a05&oe=5F1D8505,2336370355982883992,Photo by kĂiŞeŘ みさき in PUTIEN RESTAURANT. Image may contain: people sitting and food,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:23.409Z,#foodsg AND #singaporefood,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsdHXMHNyY/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499403644,,,,,,
https://www.instagram.com/p/CBsbkMFpidQ/,https://www.instagram.com/kenghua76,kenghua76,ตาล แก่งฮัว,0,-1,2020-06-21T10:44:19.000Z,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #circuitbreakersingapore #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #lockdown #lockdownfooddiary #tapaoonly #stayathome #kimsanlengcoffeeshop #chickenwithrice #iluvcholesterol #lockdownfood #covidfood #covidfooddiary #ข้าวมันไก่ #ข้าวมันไก่สิงคโปร์,Woodlands Causeway point food Republic,1594183433925338,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/104220589_3123458481047409_7403237807432804513_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=uvUmkeq9qx0AX-oHY2X&oh=fdcc8784d45a9df2387ec6c27bd07308&oe=5F1DB45B,2336363540835084112,Photo by ตาล แก่งฮัว in Woodlands Causeway point food Republic. Image may contain: food,#foodsg + #singaporefood + #sgfoodporn,2020-06-26T03:09:23.409Z,#foodsg AND #sgfoodporn,false,false,Photo,,,,,,,,,https://www.instagram.com/p/CBsbkMFpidQ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658478580,,,,,,
